Trial.ID	Target.ID	Lexicality	Morphtype	Target	Prime	Primetype	Logfreq.Zipf.t	Lent	Lenp	Logfreq.Zipf.p	Nt	Np	Rotation	Language
212151	151	NONWORD	NA	doso	doloso	rel	NA	4	6	3,266470191	34	5	B	ita
212152	152	NONWORD	NA	fela	finale	rel	NA	4	6	4,516233602	36	10	A	ita
212152	152	NONWORD	NA	fela	finale	rel	NA	4	6	4,516233602	36	10	B	ita
212153	153	NONWORD	NA	fuli	fucile	rel	NA	4	6	4,445108639	29	12	A	ita
212153	153	NONWORD	NA	fuli	fucile	rel	NA	4	6	4,445108639	29	12	B	ita
212154	154	NONWORD	NA	mato	malato	rel	NA	4	6	4,532258815	44	15	A	ita
212154	154	NONWORD	NA	mato	malato	rel	NA	4	6	4,532258815	44	15	B	ita
212155	155	NONWORD	NA	nale	nasale	rel	NA	4	6	3,130442483	33	8	A	ita
212155	155	NONWORD	NA	nale	nasale	rel	NA	4	6	3,130442483	33	8	B	ita
212156	156	NONWORD	NA	seso	setoso	rel	NA	4	6	1,588863239	29	5	A	ita
212156	156	NONWORD	NA	seso	setoso	rel	NA	4	6	1,588863239	29	5	B	ita
222157	157	NONWORD	NA	teno	ottone	ctrl	NA	4	6	3,236246209	41	5	A	ita
222157	157	NONWORD	NA	teno	ottone	ctrl	NA	4	6	3,236246209	41	5	B	ita
222158	158	NONWORD	NA	safo	venoso	ctrl	NA	4	6	2,543105748	22	4	A	ita
222158	158	NONWORD	NA	safo	venoso	ctrl	NA	4	6	2,543105748	22	4	B	ita
212159	159	NONWORD	NA	nele	neurale	rel	NA	4	7	3,361184945	26	2	A	ita
212159	159	NONWORD	NA	nele	neurale	rel	NA	4	7	3,361184945	26	2	B	ita
212160	160	NONWORD	NA	pana	paniere	rel	NA	4	7	2,469676831	48	7	A	ita
212160	160	NONWORD	NA	pana	paniere	rel	NA	4	7	2,469676831	48	7	B	ita
222161	161	NONWORD	NA	pammo	amoroso	ctrl	NA	5	7	3,104737082	9	3	A	ita
222161	161	NONWORD	NA	pammo	amoroso	ctrl	NA	5	7	3,104737082	9	3	B	ita
222162	162	NONWORD	NA	lare	ferrata	ctrl	NA	4	7	2,458094958	34	6	A	ita
222162	162	NONWORD	NA	lare	ferrata	ctrl	NA	4	7	2,458094958	34	6	B	ita
222163	163	NONWORD	NA	lure	settore	ctrl	NA	4	7	4,265373949	26	10	A	ita
222163	163	NONWORD	NA	lure	settore	ctrl	NA	4	7	4,265373949	26	10	B	ita
212164	164	NONWORD	NA	faci	fatidico	rel	NA	4	8	2,614169104	29	2	A	ita
212164	164	NONWORD	NA	faci	fatidico	rel	NA	4	8	2,614169104	29	2	B	ita
212165	165	NONWORD	NA	mada	marinara	rel	NA	4	8	2,571134472	43	6	A	ita
212165	165	NONWORD	NA	mada	marinara	rel	NA	4	8	2,571134472	43	6	B	ita
212166	166	NONWORD	NA	turme	turbante	rel	NA	5	8	2,898493	8	2	A	ita
212166	166	NONWORD	NA	turme	turbante	rel	NA	5	8	2,898493	8	2	B	ita
222167	167	NONWORD	NA	fepo	ghiandola	ctrl	NA	4	9	2,947	11	1	A	ita
222167	167	NONWORD	NA	fepo	ghiandola	ctrl	NA	4	9	2,947	11	1	B	ita
212168	168	NONWORD	NA	alteo	altezza	rel	NA	5	7	4,458446946	13	2	A	ita
212168	168	NONWORD	NA	alteo	altezza	rel	NA	5	7	4,458446946	13	2	B	ita
212169	169	NONWORD	NA	copoi	copioso	rel	NA	5	7	2,120342156	3	3	A	ita
212169	169	NONWORD	NA	copoi	copioso	rel	NA	5	7	2,120342156	3	3	B	ita
212170	170	NONWORD	NA	curpe	cursore	rel	NA	5	7	2,03602127	5	0	A	ita
212170	170	NONWORD	NA	curpe	cursore	rel	NA	5	7	2,03602127	5	0	B	ita
212171	171	NONWORD	NA	dorse	dorsale	rel	NA	5	7	3,680178398	24	2	A	ita
212171	171	NONWORD	NA	dorse	dorsale	rel	NA	5	7	3,680178398	24	2	B	ita
212172	172	NONWORD	NA	logne	longevo	rel	NA	5	7	1,668044485	10	3	A	ita
212172	172	NONWORD	NA	logne	longevo	rel	NA	5	7	1,668044485	10	3	B	ita
212173	173	NONWORD	NA	oneso	oneroso	rel	NA	5	7	2,03602127	6	5	A	ita
212173	173	NONWORD	NA	oneso	oneroso	rel	NA	5	7	2,03602127	6	5	B	ita
222174	174	NONWORD	NA	sfase	animato	ctrl	NA	5	7	3,226352968	4	5	A	ita
222174	174	NONWORD	NA	sfase	animato	ctrl	NA	5	7	3,226352968	4	5	B	ita
222175	175	NONWORD	NA	girto	cortile	ctrl	NA	5	7	4,042181579	9	6	A	ita
222175	175	NONWORD	NA	girto	cortile	ctrl	NA	5	7	4,042181579	9	6	B	ita
222176	176	NONWORD	NA	ricre	liquame	ctrl	NA	5	7	2,352291232	2	1	A	ita
222176	176	NONWORD	NA	ricre	liquame	ctrl	NA	5	7	2,352291232	2	1	B	ita
222177	177	NONWORD	NA	tinbe	malanno	ctrl	NA	5	7	2,64576809	6	3	A	ita
222177	177	NONWORD	NA	tinbe	malanno	ctrl	NA	5	7	2,64576809	6	3	B	ita
222178	178	NONWORD	NA	fisma	pallore	ctrl	NA	5	7	2,421372151	8	3	A	ita
222178	178	NONWORD	NA	fisma	pallore	ctrl	NA	5	7	2,421372151	8	3	B	ita
222179	179	NONWORD	NA	stefo	quotato	ctrl	NA	5	7	2,367014489	8	7	A	ita
222179	179	NONWORD	NA	stefo	quotato	ctrl	NA	5	7	2,367014489	8	7	B	ita
222180	180	NONWORD	NA	piame	usabile	ctrl	NA	5	7	1,491953226	8	0	A	ita
222180	180	NONWORD	NA	piame	usabile	ctrl	NA	5	7	1,491953226	8	0	B	ita
212181	181	NONWORD	NA	marma	marinaio	rel	NA	5	8	3,836836505	25	5	A	ita
212181	181	NONWORD	NA	marma	marinaio	rel	NA	5	8	3,836836505	25	5	B	ita
222182	182	NONWORD	NA	sasta	dolomiti	ctrl	NA	5	8	2	22	2	A	ita
222182	182	NONWORD	NA	sasta	dolomiti	ctrl	NA	5	8	2	22	2	B	ita
222183	183	NONWORD	NA	salfo	esaltato	ctrl	NA	5	8	2,872164467	13	5	A	ita
222183	183	NONWORD	NA	salfo	esaltato	ctrl	NA	5	8	2,872164467	13	5	B	ita
212184	184	NONWORD	NA	obbro	obbrobrio	rel	NA	5	9	2,304866582	2	0	A	ita
212184	184	NONWORD	NA	obbro	obbrobrio	rel	NA	5	9	2,304866582	2	0	B	ita
222185	185	NONWORD	NA	gelpi	cifratura	ctrl	NA	5	9	2,352291232	2	1	A	ita
222185	185	NONWORD	NA	gelpi	cifratura	ctrl	NA	5	9	2,352291232	2	1	B	ita
212186	186	NONWORD	NA	cartra	cartella	rel	NA	6	8	3,998458258	2	8	A	ita
212186	186	NONWORD	NA	cartra	cartella	rel	NA	6	8	3,998458258	2	8	B	ita
212187	187	NONWORD	NA	geteni	genetico	rel	NA	6	8	3,580089314	0	3	A	ita
212187	187	NONWORD	NA	geteni	genetico	rel	NA	6	8	3,580089314	0	3	B	ita
212188	188	NONWORD	NA	segete	sergente	rel	NA	6	8	4,774292	6	6	A	ita
212188	188	NONWORD	NA	segete	sergente	rel	NA	6	8	4,774292	6	6	B	ita
212189	189	NONWORD	NA	pafoci	pacifico	rel	NA	6	8	1,734991274	0	4	A	ita
212189	189	NONWORD	NA	pafoci	pacifico	rel	NA	6	8	1,734991274	0	4	B	ita
222190	190	NONWORD	NA	birgio	livoroso	ctrl	NA	6	8	1,190923	1	0	A	ita
222190	190	NONWORD	NA	birgio	livoroso	ctrl	NA	6	8	1,190923	1	0	B	ita
222191	191	NONWORD	NA	prisso	urlatore	ctrl	NA	6	8	2,03602127	3	0	A	ita
222191	191	NONWORD	NA	prisso	urlatore	ctrl	NA	6	8	2,03602127	3	0	B	ita
222192	192	NONWORD	NA	ghiade	damigiana	ctrl	NA	6	9	2,03602127	0	1	A	ita
222192	192	NONWORD	NA	ghiade	damigiana	ctrl	NA	6	9	2,03602127	0	1	B	ita
212193	193	NONWORD	NA	beggio	beveraggio	rel	NA	6	10	1,668044485	9	0	A	ita
212193	193	NONWORD	NA	beggio	beveraggio	rel	NA	6	10	1,668044485	9	0	B	ita
222194	194	NONWORD	NA	tatoli	piccionaia	ctrl	NA	6	10	2,03602127	5	1	A	ita
222194	194	NONWORD	NA	tatoli	piccionaia	ctrl	NA	6	10	2,03602127	5	1	B	ita
222195	195	NONWORD	NA	mepitro	evenienza	ctrl	NA	7	9	3,020227003	0	2	A	ita
222195	195	NONWORD	NA	mepitro	evenienza	ctrl	NA	7	9	3,020227003	0	2	B	ita
222196	196	NONWORD	NA	gibupre	veneziana	ctrl	NA	7	9	2,270104476	0	4	A	ita
222196	196	NONWORD	NA	gibupre	veneziana	ctrl	NA	7	9	2,270104476	0	4	B	ita
212197	197	NONWORD	NA	disinti	disincanto	rel	NA	7	10	1,588863239	1	0	A	ita
212197	197	NONWORD	NA	disinti	disincanto	rel	NA	7	10	1,588863239	1	0	B	ita
222198	198	NONWORD	NA	nurteli	pediatrico	ctrl	NA	7	10	2,942971678	0	2	A	ita
222198	198	NONWORD	NA	nurteli	pediatrico	ctrl	NA	7	10	2,942971678	0	2	B	ita
222199	199	NONWORD	NA	tracelgi	cannoniere	ctrl	NA	8	10	2,421372151	0	3	A	ita
222199	199	NONWORD	NA	tracelgi	cannoniere	ctrl	NA	8	10	2,421372151	0	3	B	ita
222200	200	NONWORD	NA	fommicri	sproposito	ctrl	NA	8	10	2,792983221	0	2	A	ita
222200	200	NONWORD	NA	fommicri	sproposito	ctrl	NA	8	10	2,792983221	0	2	B	ita
222201	201	NONWORD	NA	vei	sutura	ctrl	NA	3	6	3,304866582	54	7	A	ita
222201	201	NONWORD	NA	vei	sutura	ctrl	NA	3	6	3,304866582	54	7	B	ita
212202	202	NONWORD	NA	seto	setto	rel	NA	4	5	2,781987837	39	33	A	ita
212202	202	NONWORD	NA	seto	setto	rel	NA	4	5	2,781987837	39	33	B	ita
212203	203	NONWORD	NA	tala	taiga	rel	NA	4	5	2,367014489	37	10	A	ita
212203	203	NONWORD	NA	tala	taiga	rel	NA	4	5	2,367014489	37	10	B	ita
222204	204	NONWORD	NA	ruca	eunuco	ctrl	NA	4	6	2,972678605	24	0	A	ita
222204	204	NONWORD	NA	ruca	eunuco	ctrl	NA	4	6	2,972678605	24	0	B	ita
222205	205	NONWORD	NA	guio	piatto	ctrl	NA	4	6	4,365419149	17	7	A	ita
222205	205	NONWORD	NA	guio	piatto	ctrl	NA	4	6	4,365419149	17	7	B	ita
222206	206	NONWORD	NA	gafo	sgarro	ctrl	NA	4	6	2,19092323	13	5	A	ita
222206	206	NONWORD	NA	gafo	sgarro	ctrl	NA	4	6	2,19092323	13	5	B	ita
212207	207	NONWORD	NA	canu	canguro	rel	NA	4	7	3,083017833	17	2	A	ita
212207	207	NONWORD	NA	canu	canguro	rel	NA	4	7	3,083017833	17	2	B	ita
212208	208	NONWORD	NA	arzo	arazzo	rel	NA	4	6	2,543106	12	4	A	ita
212208	208	NONWORD	NA	arzo	arazzo	rel	NA	4	6	2,543106	12	4	B	ita
212209	209	NONWORD	NA	laci	lacrima	rel	NA	4	7	3,286092581	25	5	A	ita
212209	209	NONWORD	NA	laci	lacrima	rel	NA	4	7	3,286092581	25	5	B	ita
222210	210	NONWORD	NA	mafu	bacillo	ctrl	NA	4	7	2,065984493	12	6	A	ita
222210	210	NONWORD	NA	mafu	bacillo	ctrl	NA	4	7	2,065984493	12	6	B	ita
222211	211	NONWORD	NA	caba	fallace	ctrl	NA	4	7	2,168646835	37	4	A	ita
222211	211	NONWORD	NA	caba	fallace	ctrl	NA	4	7	2,168646835	37	4	B	ita
222212	212	NONWORD	NA	elgi	lettiga	ctrl	NA	4	7	2,469676831	8	1	A	ita
222212	212	NONWORD	NA	elgi	lettiga	ctrl	NA	4	7	2,469676831	8	1	B	ita
222213	213	NONWORD	NA	nalo	castigo	ctrl	NA	4	7	3	32	3	A	ita
222213	213	NONWORD	NA	nalo	castigo	ctrl	NA	4	7	3	32	3	B	ita
222214	214	NONWORD	NA	ince	trincea	ctrl	NA	4	7	3,330802316	22	2	A	ita
222214	214	NONWORD	NA	ince	trincea	ctrl	NA	4	7	3,330802316	22	2	B	ita
222215	215	NONWORD	NA	sevi	petrolio	ctrl	NA	4	8	4,00716453	29	2	A	ita
222215	215	NONWORD	NA	sevi	petrolio	ctrl	NA	4	8	4,00716453	29	2	B	ita
212216	216	NONWORD	NA	pazo	paparazzo	rel	NA	4	9	2,792983221	22	1	A	ita
212216	216	NONWORD	NA	pazo	paparazzo	rel	NA	4	9	2,792983221	22	1	B	ita
212217	217	NONWORD	NA	monna	monaco	rel	NA	5	6	3,918464487	24	5	A	ita
212217	217	NONWORD	NA	monna	monaco	rel	NA	5	6	3,918464487	24	5	B	ita
212218	218	NONWORD	NA	tunla	tundra	rel	NA	5	6	2,433961279	1	1	A	ita
212218	218	NONWORD	NA	tunla	tundra	rel	NA	5	6	2,433961279	1	1	B	ita
222219	219	NONWORD	NA	antra	abbazia	ctrl	NA	5	7	2,911082533	16	3	A	ita
222219	219	NONWORD	NA	antra	abbazia	ctrl	NA	5	7	2,911082533	16	3	B	ita
222220	220	NONWORD	NA	fioga	farmaco	ctrl	NA	5	7	3,818800925	4	4	A	ita
222220	220	NONWORD	NA	fioga	farmaco	ctrl	NA	5	7	3,818800925	4	4	B	ita
222221	221	NONWORD	NA	trefi	lituano	ctrl	NA	5	7	2,337051266	5	4	A	ita
222221	221	NONWORD	NA	trefi	lituano	ctrl	NA	5	7	2,337051266	5	4	B	ita
222222	222	NONWORD	NA	burta	maniaco	ctrl	NA	5	7	3,884650179	13	3	A	ita
222222	222	NONWORD	NA	burta	maniaco	ctrl	NA	5	7	3,884650179	13	3	B	ita
222223	223	NONWORD	NA	pignu	pittura	ctrl	NA	5	7	3,580089314	3	5	A	ita
222223	223	NONWORD	NA	pignu	pittura	ctrl	NA	5	7	3,580089314	3	5	B	ita
222224	224	NONWORD	NA	frago	rimessa	ctrl	NA	5	7	3,586249623	11	6	A	ita
222224	224	NONWORD	NA	frago	rimessa	ctrl	NA	5	7	3,586249623	11	6	B	ita
212225	225	NONWORD	NA	attio	attrezzo	rel	NA	5	8	3,407089132	9	2	A	ita
212225	225	NONWORD	NA	attio	attrezzo	rel	NA	5	8	3,407089132	9	2	B	ita
212226	226	NONWORD	NA	chigo	chirurgo	rel	NA	5	8	4,086345776	7	4	A	ita
212226	226	NONWORD	NA	chigo	chirurgo	rel	NA	5	8	4,086345776	7	4	B	ita
212227	227	NONWORD	NA	compo	compasso	rel	NA	5	8	2,446195735	18	3	A	ita
212227	227	NONWORD	NA	compo	compasso	rel	NA	5	8	2,446195735	18	3	B	ita
212228	228	NONWORD	NA	baggo	bagaglio	rel	NA	5	8	3,698104	4	4	A	ita
212228	228	NONWORD	NA	baggo	bagaglio	rel	NA	5	8	3,698104	4	4	B	ita
222229	229	NONWORD	NA	inome	clausura	ctrl	NA	5	8	2,304866582	8	1	A	ita
222229	229	NONWORD	NA	inome	clausura	ctrl	NA	5	8	2,304866582	8	1	B	ita
222230	230	NONWORD	NA	lasto	coniglio	ctrl	NA	5	8	4,085792887	19	5	A	ita
222230	230	NONWORD	NA	lasto	coniglio	ctrl	NA	5	8	4,085792887	19	5	B	ita
222231	231	NONWORD	NA	putre	granchio	ctrl	NA	5	8	3,607563737	7	2	A	ita
222231	231	NONWORD	NA	putre	granchio	ctrl	NA	5	8	3,607563737	7	2	B	ita
222232	232	NONWORD	NA	pasci	terrazzo	ctrl	NA	5	8	3,164051084	11	3	A	ita
222232	232	NONWORD	NA	pasci	terrazzo	ctrl	NA	5	8	3,164051084	11	3	B	ita
222233	233	NONWORD	NA	ecero	zucchero	ctrl	NA	5	8	4,239365034	6	4	A	ita
222233	233	NONWORD	NA	ecero	zucchero	ctrl	NA	5	8	4,239365034	6	4	B	ita
212234	234	NONWORD	NA	cosso	congresso	rel	NA	5	9	1,491953226	26	3	A	ita
212234	234	NONWORD	NA	cosso	congresso	rel	NA	5	9	1,491953226	26	3	B	ita
212235	235	NONWORD	NA	ralvo	ravanello	rel	NA	5	9	2,232315915	6	1	A	ita
212235	235	NONWORD	NA	ralvo	ravanello	rel	NA	5	9	2,232315915	6	1	B	ita
212236	236	NONWORD	NA	scazo	scagnozzo	rel	NA	5	9	2,958079096	5	3	A	ita
212236	236	NONWORD	NA	scazo	scagnozzo	rel	NA	5	9	2,958079096	5	3	B	ita
222237	237	NONWORD	NA	sollo	incognito	ctrl	NA	5	9	3,318028	27	3	A	ita
222237	237	NONWORD	NA	sollo	incognito	ctrl	NA	5	9	3,318028	27	3	B	ita
222238	238	NONWORD	NA	traso	compresso	ctrl	NA	5	9	2,747225731	15	6	A	ita
222238	238	NONWORD	NA	traso	compresso	ctrl	NA	5	9	2,747225731	15	6	B	ita
222239	239	NONWORD	NA	fiscuge	radicchio	ctrl	NA	7	9	2,168646835	0	0	A	ita
222239	239	NONWORD	NA	fiscuge	radicchio	ctrl	NA	7	9	2,168646835	0	0	B	ita
212240	240	NONWORD	NA	auliso	ausilio	rel	NA	6	7	2,337051266	1	2	A	ita
212240	240	NONWORD	NA	auliso	ausilio	rel	NA	6	7	2,337051266	1	2	B	ita
212241	241	NONWORD	NA	forvai	fornace	rel	NA	6	7	3,03602127	3	3	A	ita
212241	241	NONWORD	NA	forvai	fornace	rel	NA	6	7	3,03602127	3	3	B	ita
212242	242	NONWORD	NA	olfote	olfatto	rel	NA	6	7	3,175450543	0	4	A	ita
212242	242	NONWORD	NA	olfote	olfatto	rel	NA	6	7	3,175450543	0	4	B	ita
212243	243	NONWORD	NA	sbagro	sbaglio	rel	NA	6	7	4,5330497	1	5	A	ita
212243	243	NONWORD	NA	sbagro	sbaglio	rel	NA	6	7	4,5330497	1	5	B	ita
212244	244	NONWORD	NA	aranto	amaranto	rel	NA	6	8	2,003836587	9	0	A	ita
212244	244	NONWORD	NA	aranto	amaranto	rel	NA	6	8	2,003836587	9	0	B	ita
212245	245	NONWORD	NA	melezo	merluzzo	rel	NA	6	8	3,099408249	1	2	A	ita
212245	245	NONWORD	NA	melezo	merluzzo	rel	NA	6	8	3,099408249	1	2	B	ita
212246	246	NONWORD	NA	vilaco	vigliacco	rel	NA	6	9	3,855094935	1	2	A	ita
212246	246	NONWORD	NA	vilaco	vigliacco	rel	NA	6	9	3,855094935	1	2	B	ita
212247	247	NONWORD	NA	petiro	pettirosso	rel	NA	6	10	2,446195735	1	1	A	ita
212247	247	NONWORD	NA	petiro	pettirosso	rel	NA	6	10	2,446195735	1	1	B	ita
212248	248	NONWORD	NA	colsoto	colorito	rel	NA	7	8	3,130442483	0	8	A	ita
212248	248	NONWORD	NA	colsoto	colorito	rel	NA	7	8	3,130442483	0	8	B	ita
222249	249	NONWORD	NA	sappeta	giuridica	ctrl	NA	7	9	2,421372151	0	2	A	ita
222249	249	NONWORD	NA	sappeta	giuridica	ctrl	NA	7	9	2,421372151	0	2	B	ita
212250	250	NONWORD	NA	mammupo	mammalucco	rel	NA	7	10	2,337051266	0	0	A	ita
212250	250	NONWORD	NA	mammupo	mammalucco	rel	NA	7	10	2,337051266	0	0	B	ita
212251	251	NONWORD	NA	alni	albino	rel	NA	4	6	2,863021088	18	9	A	ita
212251	251	NONWORD	NA	alni	albino	rel	NA	4	6	2,863021088	18	9	B	ita
212252	252	NONWORD	NA	pafo	paiolo	rel	NA	4	6	2,168646835	19	3	A	ita
212252	252	NONWORD	NA	pafo	paiolo	rel	NA	4	6	2,168646835	19	3	B	ita
212253	253	NONWORD	NA	pama	papaia	rel	NA	4	6	2,168646835	42	5	A	ita
212253	253	NONWORD	NA	pama	papaia	rel	NA	4	6	2,168646835	42	5	B	ita
222254	254	NONWORD	NA	clui	diaria	ctrl	NA	4	6	2,381254928	12	2	A	ita
222254	254	NONWORD	NA	clui	diaria	ctrl	NA	4	6	2,381254928	12	2	B	ita
222255	255	NONWORD	NA	sapi	rapido	ctrl	NA	4	6	3,855094935	23	9	A	ita
222255	255	NONWORD	NA	sapi	rapido	ctrl	NA	4	6	3,855094935	23	9	B	ita
222256	256	NONWORD	NA	gade	badare	ctrl	NA	4	6	4,091836	28	8	A	ita
222256	256	NONWORD	NA	gade	badare	ctrl	NA	4	6	4,091836	28	8	B	ita
212257	257	NONWORD	NA	sipo	sipario	rel	NA	4	7	3,379851714	22	1	A	ita
212257	257	NONWORD	NA	sipo	sipario	rel	NA	4	7	3,379851714	22	1	B	ita
222258	258	NONWORD	NA	zofe	armeria	ctrl	NA	4	7	3,277283	4	2	A	ita
222258	258	NONWORD	NA	zofe	armeria	ctrl	NA	4	7	3,277283	4	2	B	ita
212259	259	NONWORD	NA	elne	elegante	rel	NA	4	8	4,095638775	9	4	A	ita
212259	259	NONWORD	NA	elne	elegante	rel	NA	4	8	4,095638775	9	4	B	ita
212260	260	NONWORD	NA	losa	lobbista	rel	NA	4	8	2,653321228	38	2	A	ita
212260	260	NONWORD	NA	losa	lobbista	rel	NA	4	8	2,653321228	38	2	B	ita
212261	261	NONWORD	NA	relo	reticolo	rel	NA	4	8	2,552651066	30	1	A	ita
212261	261	NONWORD	NA	relo	reticolo	rel	NA	4	8	2,552651066	30	1	B	ita
212262	262	NONWORD	NA	alnia	aliante	rel	NA	5	7	2,552651066	3	1	A	ita
212262	262	NONWORD	NA	alnia	aliante	rel	NA	5	7	2,552651066	3	1	B	ita
212263	263	NONWORD	NA	bise	bisonte	rel	NA	4	7	2,834375907	25	2	A	ita
212263	263	NONWORD	NA	bise	bisonte	rel	NA	4	7	2,834375907	25	2	B	ita
222264	264	NONWORD	NA	lirdo	armadio	ctrl	NA	5	7	4,189182568	6	2	A	ita
222264	264	NONWORD	NA	lirdo	armadio	ctrl	NA	5	7	4,189182568	6	2	B	ita
222265	265	NONWORD	NA	fasso	cascata	ctrl	NA	5	7	3,516233602	18	7	A	ita
222265	265	NONWORD	NA	fasso	cascata	ctrl	NA	5	7	3,516233602	18	7	B	ita
222266	266	NONWORD	NA	gesue	gesuita	ctrl	NA	5	7	2,59746341	2	2	A	ita
222266	266	NONWORD	NA	gesue	gesuita	ctrl	NA	5	7	2,59746341	2	2	B	ita
222267	267	NONWORD	NA	siste	insetto	ctrl	NA	5	7	3,798914089	17	8	A	ita
222267	267	NONWORD	NA	siste	insetto	ctrl	NA	5	7	3,798914089	17	8	B	ita
222268	268	NONWORD	NA	fippo	nitrito	ctrl	NA	5	7	2,682284924	8	6	A	ita
222268	268	NONWORD	NA	fippo	nitrito	ctrl	NA	5	7	2,682284924	8	6	B	ita
222269	269	NONWORD	NA	ispro	pastore	ctrl	NA	5	7	3,986455673	5	9	A	ita
222269	269	NONWORD	NA	ispro	pastore	ctrl	NA	5	7	3,986455673	5	9	B	ita
222270	270	NONWORD	NA	gabre	pendici	ctrl	NA	5	7	2,25162107	5	6	A	ita
222270	270	NONWORD	NA	gabre	pendici	ctrl	NA	5	7	2,25162107	5	6	B	ita
222271	271	NONWORD	NA	mitte	schiave	ctrl	NA	5	7	2,96907448	14	5	A	ita
222271	271	NONWORD	NA	mitte	schiave	ctrl	NA	5	7	2,96907448	14	5	B	ita
212272	272	NONWORD	NA	froio	frantoio	rel	NA	5	8	1,792983221	3	0	A	ita
212272	272	NONWORD	NA	froio	frantoio	rel	NA	5	8	1,792983221	3	0	B	ita
212273	273	NONWORD	NA	ocusa	oculista	rel	NA	5	8	2,70943717	3	1	A	ita
212273	273	NONWORD	NA	ocusa	oculista	rel	NA	5	8	2,70943717	3	1	B	ita
212274	274	NONWORD	NA	sepre	serpente	rel	NA	5	8	4,170926602	14	6	A	ita
212274	274	NONWORD	NA	sepre	serpente	rel	NA	5	8	4,170926602	14	6	B	ita
222275	275	NONWORD	NA	liboi	araldico	ctrl	NA	5	8	1,734991274	2	1	A	ita
222275	275	NONWORD	NA	liboi	araldico	ctrl	NA	5	8	1,734991274	2	1	B	ita
222276	276	NONWORD	NA	masta	batteria	ctrl	NA	5	8	4,046745135	25	6	A	ita
222276	276	NONWORD	NA	masta	batteria	ctrl	NA	5	8	4,046745135	25	6	B	ita
222277	277	NONWORD	NA	denpo	fermento	ctrl	NA	5	8	2,798378253	8	2	A	ita
222277	277	NONWORD	NA	denpo	fermento	ctrl	NA	5	8	2,798378253	8	2	B	ita
222278	278	NONWORD	NA	ponta	fraterno	ctrl	NA	5	8	2,972678605	20	3	A	ita
222278	278	NONWORD	NA	ponta	fraterno	ctrl	NA	5	8	2,972678605	20	3	B	ita
222279	279	NONWORD	NA	itago	italiano	ctrl	NA	5	8	4,186339029	3	8	A	ita
222279	279	NONWORD	NA	itago	italiano	ctrl	NA	5	8	4,186339029	3	8	B	ita
222280	280	NONWORD	NA	zimle	sommario	ctrl	NA	5	8	2,70943717	2	2	A	ita
222280	280	NONWORD	NA	zimle	sommario	ctrl	NA	5	8	2,70943717	2	2	B	ita
212281	281	NONWORD	NA	manza	mattinata	rel	NA	5	9	3,843169571	21	4	A	ita
212281	281	NONWORD	NA	manza	mattinata	rel	NA	5	9	3,843169571	21	4	B	ita
212282	282	NONWORD	NA	piaca	piazzista	rel	NA	5	9	2,145165739	13	1	A	ita
212282	282	NONWORD	NA	piaca	piazzista	rel	NA	5	9	2,145165739	13	1	B	ita
212283	283	NONWORD	NA	reane	realmente	rel	NA	5	9	4,221320531	11	3	A	ita
212283	283	NONWORD	NA	reane	realmente	rel	NA	5	9	4,221320531	11	3	B	ita
222284	284	NONWORD	NA	elzuo	ambulanza	ctrl	NA	5	9	4,357945026	0	3	A	ita
222284	284	NONWORD	NA	elzuo	ambulanza	ctrl	NA	5	9	4,357945026	0	3	B	ita
222285	285	NONWORD	NA	macre	delizioso	ctrl	NA	5	9	4,145888961	9	8	A	ita
222285	285	NONWORD	NA	macre	delizioso	ctrl	NA	5	9	4,145888961	9	8	B	ita
212286	286	NONWORD	NA	allui	alligatore	rel	NA	5	10	3,293013756	4	2	A	ita
212286	286	NONWORD	NA	allui	alligatore	rel	NA	5	10	3,293013756	4	2	B	ita
212287	287	NONWORD	NA	imuza	imprudenza	rel	NA	5	10	2,630255924	1	2	A	ita
212287	287	NONWORD	NA	imuza	imprudenza	rel	NA	5	10	2,630255924	1	2	B	ita
212288	288	NONWORD	NA	prote	proiettile	rel	NA	5	10	4,381254928	21	3	A	ita
212288	288	NONWORD	NA	prote	proiettile	rel	NA	5	10	4,381254928	21	3	B	ita
222289	289	NONWORD	NA	glaci	esuberanza	ctrl	NA	5	10	2,304866582	2	0	A	ita
222289	289	NONWORD	NA	glaci	esuberanza	ctrl	NA	5	10	2,304866582	2	0	B	ita
212290	290	NONWORD	NA	cantio	cantiere	rel	NA	6	8	3,706797074	2	4	A	ita
212290	290	NONWORD	NA	cantio	cantiere	rel	NA	6	8	3,706797074	2	4	B	ita
212291	291	NONWORD	NA	colide	collegio	rel	NA	6	8	3,686467568	3	1	A	ita
212291	291	NONWORD	NA	colide	collegio	rel	NA	6	8	3,686467568	3	1	B	ita
212292	292	NONWORD	NA	cublio	cubicolo	rel	NA	6	8	2,839283241	1	2	A	ita
212292	292	NONWORD	NA	cublio	cubicolo	rel	NA	6	8	2,839283241	1	2	B	ita
212293	293	NONWORD	NA	ranfio	randagio	rel	NA	6	8	3,21417569	2	2	A	ita
212293	293	NONWORD	NA	ranfio	randagio	rel	NA	6	8	3,21417569	2	2	B	ita
222294	294	NONWORD	NA	legifo	diamante	ctrl	NA	6	8	3,829911389	0	3	A	ita
222294	294	NONWORD	NA	legifo	diamante	ctrl	NA	6	8	3,829911389	0	3	B	ita
212295	295	NONWORD	NA	finava	finalista	rel	NA	6	9	2,458094958	8	2	A	ita
